               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 140,            0.010543,           0.0090401,            0.015212,             0.93415,             0.87751,             0.90264,             0.85335,            0.013123,           0.0061969,           0.0058601,           0.0072478,           0.0072478,           0.0072478
                 141,            0.010473,            0.008941,            0.014808,             0.90331,             0.89279,              0.9093,             0.86286,            0.013035,           0.0059458,           0.0064549,            0.007228,            0.007228,            0.007228
                 142,            0.010465,           0.0094513,            0.015499,              0.9317,             0.88811,             0.91693,             0.86815,            0.013463,           0.0053246,           0.0054548,           0.0072082,           0.0072082,           0.0072082
                 143,            0.010255,           0.0088157,             0.01428,             0.93595,             0.89678,             0.91897,             0.87058,            0.012714,           0.0058203,           0.0050003,           0.0071884,           0.0071884,           0.0071884
                 144,            0.010447,            0.009249,            0.015669,             0.92828,             0.88535,             0.91385,             0.86893,            0.012833,           0.0057618,           0.0062835,           0.0071686,           0.0071686,           0.0071686
                 145,            0.010028,           0.0084775,            0.015026,             0.94037,              0.9005,             0.92469,              0.8787,            0.013123,            0.005644,           0.0052549,           0.0071488,           0.0071488,           0.0071488
                 146,            0.010202,           0.0088396,            0.015082,             0.89698,             0.86081,             0.89849,             0.84892,            0.012583,           0.0064127,           0.0082184,            0.007129,            0.007129,            0.007129
                 147,            0.009767,            0.008906,            0.015128,             0.92103,             0.90165,             0.91982,             0.88157,            0.012317,           0.0055759,           0.0059806,           0.0071092,           0.0071092,           0.0071092
                 148,           0.0097305,           0.0089433,            0.015751,             0.94644,             0.90026,             0.92211,             0.87888,            0.012482,           0.0054665,           0.0055834,           0.0070894,           0.0070894,           0.0070894
                 149,           0.0096685,           0.0090185,            0.015201,             0.93401,             0.89857,             0.92561,             0.88038,            0.012685,           0.0057014,           0.0061939,           0.0070696,           0.0070696,           0.0070696
                 150,           0.0097122,           0.0088348,            0.016739,             0.91925,             0.89701,              0.9118,             0.86814,            0.012928,           0.0060863,            0.005896,           0.0070498,           0.0070498,           0.0070498
                 151,           0.0096189,           0.0088323,            0.015485,             0.92129,             0.88343,             0.90242,             0.85914,            0.012526,           0.0062547,           0.0048137,             0.00703,             0.00703,             0.00703
                 152,           0.0098055,            0.008803,            0.014463,             0.95326,             0.87894,             0.92442,             0.88126,            0.013096,           0.0055339,           0.0051611,           0.0070102,           0.0070102,           0.0070102
                 153,           0.0098378,           0.0089392,            0.015184,             0.90451,             0.88693,               0.904,             0.85742,            0.013271,           0.0056848,           0.0072605,           0.0069904,           0.0069904,           0.0069904
                 154,           0.0097677,           0.0081904,            0.015377,             0.93685,             0.88021,             0.91854,             0.87751,            0.012968,           0.0058162,           0.0062652,           0.0069706,           0.0069706,           0.0069706
                 155,           0.0096886,           0.0084573,            0.015142,              0.9338,             0.85423,             0.90717,             0.86382,            0.013071,           0.0061146,           0.0062379,           0.0069508,           0.0069508,           0.0069508
                 156,           0.0095689,           0.0085645,            0.013857,             0.92208,             0.90771,             0.92638,             0.87852,            0.012712,            0.005666,            0.005894,            0.006931,            0.006931,            0.006931
                 157,           0.0095883,           0.0084488,            0.015302,             0.92154,             0.90103,              0.9175,             0.87688,            0.012846,           0.0056145,           0.0059658,           0.0069112,           0.0069112,           0.0069112
                 158,            0.010158,           0.0089517,            0.015516,             0.91164,             0.89195,             0.91464,             0.87071,            0.012734,           0.0057354,           0.0057199,           0.0068914,           0.0068914,           0.0068914
                 159,           0.0096777,           0.0084124,             0.01472,             0.93615,             0.90422,              0.9137,             0.87092,            0.013195,           0.0057754,            0.006149,           0.0068716,           0.0068716,           0.0068716
                 160,           0.0095869,           0.0087325,            0.015429,             0.93657,              0.9026,             0.91196,             0.86793,            0.012747,            0.005778,           0.0053361,           0.0068518,           0.0068518,           0.0068518
                 161,           0.0097216,           0.0090161,            0.015441,              0.9229,             0.87309,             0.90295,             0.85817,            0.012475,           0.0058195,           0.0052751,            0.006832,            0.006832,            0.006832
                 162,           0.0096013,           0.0089896,            0.014552,             0.95473,             0.87705,             0.92528,             0.87796,            0.013128,           0.0058703,           0.0058426,           0.0068122,           0.0068122,           0.0068122
                 163,           0.0097229,           0.0083185,            0.015209,             0.88733,             0.86146,             0.89969,             0.85472,            0.013131,           0.0055201,           0.0092969,           0.0067924,           0.0067924,           0.0067924
                 164,           0.0095948,           0.0086103,             0.01501,             0.92315,             0.89324,             0.90536,             0.86445,            0.013273,           0.0058721,           0.0056337,           0.0067726,           0.0067726,           0.0067726
                 165,           0.0095146,           0.0084895,            0.015547,             0.91944,             0.88724,             0.90628,             0.86634,            0.013053,           0.0057572,           0.0053524,           0.0067528,           0.0067528,           0.0067528
                 166,           0.0096897,           0.0088233,            0.014195,             0.92913,             0.88441,             0.90998,             0.86723,            0.012781,           0.0053169,           0.0057852,            0.006733,            0.006733,            0.006733
                 167,           0.0097744,           0.0090475,            0.015144,             0.93351,             0.89126,             0.90812,              0.8675,            0.012621,           0.0053161,           0.0060056,           0.0067132,           0.0067132,           0.0067132
                 168,           0.0093843,           0.0086612,            0.014199,             0.93909,             0.86691,             0.89488,             0.84955,            0.012654,           0.0056858,           0.0057802,           0.0066934,           0.0066934,           0.0066934
                 169,           0.0099067,           0.0087443,            0.014356,             0.93778,             0.87451,             0.89691,             0.85713,            0.012543,           0.0058518,           0.0055665,           0.0066736,           0.0066736,           0.0066736
                 170,            0.009292,            0.008082,             0.01509,             0.93954,             0.91294,             0.91336,             0.87331,            0.012604,           0.0055849,           0.0056858,           0.0066538,           0.0066538,           0.0066538
                 171,           0.0095724,           0.0080751,            0.015697,             0.94213,              0.8897,             0.91013,             0.86761,            0.012659,           0.0058781,           0.0054623,            0.006634,            0.006634,            0.006634
                 172,           0.0093577,           0.0083513,            0.014403,             0.92907,              0.8815,             0.90388,             0.86279,             0.01267,           0.0059012,           0.0055323,           0.0066142,           0.0066142,           0.0066142
                 173,           0.0093672,           0.0083181,            0.015457,             0.92345,             0.89018,              0.9119,             0.87102,            0.011938,           0.0056465,            0.004985,           0.0065944,           0.0065944,           0.0065944
                 174,           0.0093335,            0.008361,            0.014985,             0.95593,             0.84754,             0.90283,             0.86338,            0.012275,           0.0059879,           0.0047122,           0.0065746,           0.0065746,           0.0065746
                 175,            0.009246,           0.0081767,            0.015086,             0.91989,             0.89324,             0.92276,             0.87187,            0.012904,           0.0058878,           0.0060352,           0.0065548,           0.0065548,           0.0065548
                 176,           0.0094793,           0.0088457,            0.013409,             0.91878,             0.89992,             0.92107,             0.87624,            0.013148,           0.0055934,           0.0051017,            0.006535,            0.006535,            0.006535
                 177,           0.0094241,           0.0085427,            0.014275,             0.93165,             0.87908,             0.91225,             0.87253,            0.012741,           0.0054973,           0.0060753,           0.0065152,           0.0065152,           0.0065152
                 178,           0.0095463,           0.0087844,            0.014336,             0.90919,             0.88503,             0.90908,             0.87064,            0.012839,           0.0057723,           0.0052288,           0.0064954,           0.0064954,           0.0064954
                 179,            0.009228,           0.0083111,            0.014949,             0.91726,             0.89711,             0.91495,             0.87428,            0.012738,           0.0057233,           0.0055319,           0.0064756,           0.0064756,           0.0064756
                 180,           0.0095561,           0.0083056,            0.014833,             0.92422,             0.90443,             0.92332,             0.88241,            0.012671,           0.0053514,           0.0055714,           0.0064558,           0.0064558,           0.0064558
                 181,           0.0091505,           0.0082224,            0.014432,             0.95038,             0.89317,             0.91348,             0.87015,            0.012639,           0.0054663,           0.0051403,            0.006436,            0.006436,            0.006436
                 182,           0.0096271,            0.008132,            0.014147,             0.94371,             0.87959,             0.91145,             0.87084,            0.013145,           0.0059401,           0.0052986,           0.0064162,           0.0064162,           0.0064162
                 183,           0.0092999,           0.0084397,            0.014869,             0.91213,             0.86907,             0.89657,             0.86094,            0.012896,           0.0059915,           0.0057659,           0.0063964,           0.0063964,           0.0063964
                 184,           0.0097179,           0.0085515,            0.014839,             0.93039,             0.86408,             0.89548,             0.85562,            0.012695,           0.0060043,           0.0051065,           0.0063766,           0.0063766,           0.0063766
                 185,           0.0092413,           0.0084418,            0.014331,              0.9354,             0.87968,             0.90978,             0.86955,            0.012587,           0.0058682,            0.005934,           0.0063568,           0.0063568,           0.0063568
                 186,           0.0092668,           0.0082901,            0.014363,              0.9177,             0.88862,             0.89823,             0.85805,            0.012637,           0.0061676,           0.0058401,            0.006337,            0.006337,            0.006337
                 187,           0.0098428,           0.0083884,            0.013528,             0.93362,             0.88513,             0.89858,             0.85638,            0.012445,           0.0060422,           0.0053118,           0.0063172,           0.0063172,           0.0063172
                 188,           0.0089993,           0.0080792,            0.014699,              0.9476,             0.88773,              0.9032,             0.85986,            0.012375,           0.0060031,           0.0055642,           0.0062974,           0.0062974,           0.0062974
                 189,           0.0092622,           0.0083775,            0.015896,             0.93802,             0.88084,             0.90961,             0.86628,            0.012539,           0.0058812,            0.006224,           0.0062776,           0.0062776,           0.0062776
                 190,           0.0092707,            0.008041,            0.014186,             0.94919,             0.88494,             0.90197,             0.86118,            0.012675,           0.0058236,           0.0060752,           0.0062578,           0.0062578,           0.0062578
                 191,           0.0090731,           0.0081124,            0.014816,             0.93013,             0.88476,             0.90243,             0.86152,            0.012463,           0.0061084,           0.0052449,            0.006238,            0.006238,            0.006238
                 192,            0.008889,            0.007993,            0.013497,             0.94448,             0.89323,             0.90847,             0.87078,            0.012338,           0.0059802,            0.004942,           0.0062182,           0.0062182,           0.0062182
                 193,            0.009134,           0.0084868,             0.01392,             0.94785,             0.86273,             0.89744,             0.86055,            0.012333,           0.0062815,           0.0053216,           0.0061984,           0.0061984,           0.0061984
                 194,           0.0090931,           0.0080725,            0.014017,             0.93674,             0.89005,             0.90233,              0.8624,            0.012495,           0.0059464,           0.0048188,           0.0061786,           0.0061786,           0.0061786
                 195,           0.0091439,           0.0082612,            0.013777,              0.9216,             0.88403,             0.91251,             0.87105,            0.012704,           0.0059121,           0.0047709,           0.0061588,           0.0061588,           0.0061588
                 196,           0.0093258,           0.0082394,            0.015278,             0.94678,             0.87606,             0.90233,             0.86097,            0.012239,           0.0056848,           0.0050234,            0.006139,            0.006139,            0.006139
                 197,           0.0090319,           0.0081532,             0.01513,             0.93732,             0.87981,             0.90207,             0.86223,            0.012186,           0.0057199,           0.0057123,           0.0061192,           0.0061192,           0.0061192
                 198,            0.009136,           0.0081687,            0.012927,             0.93211,              0.8737,             0.90357,             0.86547,            0.012168,           0.0056993,           0.0052391,           0.0060994,           0.0060994,           0.0060994
                 199,           0.0090317,           0.0081846,            0.014233,             0.93062,             0.89775,             0.91692,             0.87265,            0.012219,           0.0057356,           0.0050093,           0.0060796,           0.0060796,           0.0060796
                 200,           0.0091874,           0.0082769,             0.01498,             0.94044,             0.87826,             0.91341,             0.86673,            0.012616,           0.0062326,           0.0052743,           0.0060598,           0.0060598,           0.0060598
                 201,            0.009033,           0.0082741,            0.014346,             0.94197,             0.89154,             0.90603,             0.86732,            0.012743,            0.005742,           0.0052199,             0.00604,             0.00604,             0.00604
                 202,           0.0091159,           0.0082635,            0.014971,             0.93669,             0.89339,             0.91069,             0.87062,            0.012629,           0.0056918,           0.0050826,           0.0060202,           0.0060202,           0.0060202
                 203,           0.0095354,           0.0081676,            0.014362,             0.94056,             0.88107,             0.90731,             0.87002,            0.012433,           0.0058397,           0.0048172,           0.0060004,           0.0060004,           0.0060004
                 204,           0.0089235,           0.0079773,            0.015202,             0.94106,             0.87409,             0.89747,             0.85812,            0.012479,           0.0059779,           0.0054936,           0.0059806,           0.0059806,           0.0059806
                 205,           0.0090509,           0.0080504,            0.014201,             0.94275,             0.86702,             0.88917,             0.85297,            0.012627,           0.0060933,           0.0055503,           0.0059608,           0.0059608,           0.0059608
                 206,           0.0092743,           0.0081477,            0.013999,             0.93476,             0.83774,             0.88239,             0.84107,            0.012476,           0.0063336,           0.0063684,            0.005941,            0.005941,            0.005941
                 207,           0.0089289,           0.0080709,            0.014434,             0.94154,             0.88456,             0.89934,             0.85858,            0.012332,           0.0059483,           0.0049571,           0.0059212,           0.0059212,           0.0059212
                 208,           0.0088472,           0.0076711,            0.014439,             0.94496,             0.86987,              0.9007,             0.86389,            0.012307,           0.0060887,           0.0049315,           0.0059014,           0.0059014,           0.0059014
                 209,           0.0090652,           0.0081507,            0.013885,             0.94121,             0.86414,             0.89328,             0.85585,            0.012304,           0.0060399,           0.0050413,           0.0058816,           0.0058816,           0.0058816
                 210,           0.0088026,           0.0080845,            0.014907,             0.95038,             0.87417,             0.90103,             0.85883,            0.012585,           0.0059288,           0.0059244,           0.0058618,           0.0058618,           0.0058618
                 211,             0.00904,           0.0081183,            0.014264,             0.92435,             0.88243,             0.90418,              0.8636,            0.012558,           0.0056984,           0.0053922,            0.005842,            0.005842,            0.005842
                 212,           0.0087729,           0.0079919,            0.014205,             0.94485,             0.86642,             0.90106,             0.86205,            0.012277,           0.0058847,           0.0058762,           0.0058222,           0.0058222,           0.0058222
                 213,           0.0092402,            0.008072,             0.01431,             0.93494,             0.88395,             0.90162,             0.86184,            0.012365,           0.0060739,           0.0063494,           0.0058024,           0.0058024,           0.0058024
                 214,           0.0090367,           0.0080018,            0.015989,             0.94164,             0.87112,             0.90747,             0.86962,            0.012183,           0.0059664,           0.0055589,           0.0057826,           0.0057826,           0.0057826
                 215,           0.0091602,           0.0080182,            0.014399,             0.94096,             0.87231,             0.90166,             0.86295,            0.012268,           0.0059419,           0.0053799,           0.0057628,           0.0057628,           0.0057628
                 216,           0.0088531,           0.0078986,             0.01435,              0.9438,              0.8668,             0.89474,             0.85421,            0.012418,           0.0061636,           0.0054998,            0.005743,            0.005743,            0.005743
                 217,           0.0088492,           0.0081222,            0.014614,             0.93762,             0.85815,             0.89939,             0.86133,            0.012554,           0.0061219,           0.0053195,           0.0057232,           0.0057232,           0.0057232
                 218,           0.0085643,            0.008122,            0.014367,             0.94274,             0.87253,             0.89296,               0.854,             0.01262,           0.0059376,           0.0055059,           0.0057034,           0.0057034,           0.0057034
                 219,           0.0087113,           0.0081767,            0.014047,             0.93484,             0.87383,             0.89904,             0.86039,            0.012678,           0.0058911,           0.0054715,           0.0056836,           0.0056836,           0.0056836
                 220,            0.008979,            0.008297,            0.014141,             0.92987,             0.85568,             0.89755,             0.85573,            0.012938,           0.0061436,           0.0053747,           0.0056638,           0.0056638,           0.0056638
                 221,           0.0087604,           0.0075861,            0.013438,             0.93228,              0.8775,              0.9001,              0.8624,            0.012964,           0.0062946,           0.0053645,            0.005644,            0.005644,            0.005644
                 222,           0.0085186,           0.0079271,            0.013933,             0.91938,              0.8732,             0.89039,             0.85574,            0.012789,           0.0063533,           0.0047925,           0.0056242,           0.0056242,           0.0056242
                 223,           0.0085148,           0.0075504,             0.01395,             0.94927,              0.8701,             0.90256,             0.86628,             0.01257,           0.0059051,           0.0055116,           0.0056044,           0.0056044,           0.0056044
                 224,           0.0086961,           0.0079161,            0.014032,             0.93063,             0.89692,              0.9078,             0.86839,             0.01267,           0.0058941,           0.0055019,           0.0055846,           0.0055846,           0.0055846
                 225,           0.0090027,           0.0078042,            0.014256,             0.94825,              0.8976,              0.9105,             0.87279,            0.012494,           0.0059937,           0.0057457,           0.0055648,           0.0055648,           0.0055648
                 226,            0.008967,           0.0080592,            0.014965,             0.93435,             0.89434,             0.90879,             0.87086,            0.012528,           0.0061323,           0.0056636,            0.005545,            0.005545,            0.005545
                 227,           0.0088465,           0.0084419,            0.013295,             0.93479,             0.89152,             0.90962,             0.86952,             0.01261,           0.0058754,           0.0053511,           0.0055252,           0.0055252,           0.0055252
                 228,           0.0085744,           0.0077788,            0.014259,              0.9175,             0.88199,             0.90408,             0.86796,            0.012606,           0.0060079,           0.0057649,           0.0055054,           0.0055054,           0.0055054
                 229,           0.0088012,           0.0074442,            0.014678,             0.91842,             0.87353,             0.90463,             0.86632,            0.012646,           0.0061048,           0.0050916,           0.0054856,           0.0054856,           0.0054856
                 230,           0.0086549,           0.0078677,            0.014264,             0.92244,               0.873,             0.90243,              0.8606,            0.012642,           0.0060022,           0.0051298,           0.0054658,           0.0054658,           0.0054658
                 231,            0.008809,           0.0078441,            0.013229,             0.93396,             0.87223,              0.9035,             0.86363,            0.012709,           0.0059263,           0.0049795,            0.005446,            0.005446,            0.005446
                 232,           0.0085531,           0.0079701,            0.014473,             0.93677,             0.88506,             0.90571,             0.86872,             0.01271,           0.0057941,           0.0050108,           0.0054262,           0.0054262,           0.0054262
                 233,           0.0088468,           0.0079561,            0.014555,             0.92753,             0.88971,             0.91649,             0.87526,            0.012658,           0.0057248,           0.0048224,           0.0054064,           0.0054064,           0.0054064
                 234,           0.0084127,           0.0081282,            0.013997,              0.9397,             0.89227,             0.91634,             0.87746,            0.012679,            0.005939,           0.0054381,           0.0053866,           0.0053866,           0.0053866
                 235,           0.0087018,           0.0079523,            0.014161,             0.93124,             0.88402,             0.91029,             0.87124,            0.012642,           0.0057666,           0.0047316,           0.0053668,           0.0053668,           0.0053668
                 236,           0.0086523,           0.0077885,            0.014737,             0.92058,             0.89297,             0.89995,             0.86024,            0.012582,           0.0059091,           0.0049325,            0.005347,            0.005347,            0.005347
                 237,           0.0084629,           0.0078889,            0.014188,             0.93526,             0.88164,             0.90081,             0.86266,            0.012564,            0.005911,           0.0049587,           0.0053272,           0.0053272,           0.0053272
                 238,           0.0088416,           0.0079359,            0.013068,             0.92612,             0.87389,             0.89341,             0.85479,            0.012432,           0.0061395,           0.0051329,           0.0053074,           0.0053074,           0.0053074
                 239,           0.0086542,           0.0075968,            0.014343,             0.92432,             0.86541,             0.89113,             0.85113,            0.012368,           0.0061745,           0.0055053,           0.0052876,           0.0052876,           0.0052876
                 240,           0.0082852,           0.0073222,            0.013508,             0.94189,             0.85216,             0.89295,             0.85486,            0.012295,           0.0061608,           0.0056414,           0.0052678,           0.0052678,           0.0052678
                 241,           0.0082551,           0.0076163,            0.012676,             0.93595,              0.8604,             0.89242,             0.85378,            0.012358,           0.0061388,           0.0054593,            0.005248,            0.005248,            0.005248
                 242,           0.0088372,           0.0075773,            0.012356,             0.92413,             0.86103,             0.89956,             0.85669,            0.012588,           0.0063206,           0.0055792,           0.0052282,           0.0052282,           0.0052282
                 243,           0.0086427,           0.0076981,            0.013836,             0.94002,             0.85933,             0.89336,              0.8555,            0.012428,           0.0064119,           0.0053262,           0.0052084,           0.0052084,           0.0052084
                 244,           0.0086478,           0.0074405,            0.013223,             0.93285,             0.86889,             0.88897,             0.85492,            0.012344,           0.0063628,           0.0050899,           0.0051886,           0.0051886,           0.0051886
                 245,           0.0086198,           0.0077102,            0.013019,             0.92933,             0.86749,             0.88985,             0.85421,            0.012366,           0.0062441,           0.0047883,           0.0051688,           0.0051688,           0.0051688
                 246,            0.008366,           0.0073321,            0.014523,             0.93406,             0.87366,             0.89387,             0.85937,            0.012399,           0.0060842,           0.0050849,            0.005149,            0.005149,            0.005149
                 247,           0.0085643,           0.0078108,            0.014773,             0.92945,              0.8785,              0.8988,             0.86315,            0.012391,           0.0059084,           0.0049502,           0.0051292,           0.0051292,           0.0051292
                 248,           0.0084014,             0.00832,            0.014642,             0.92498,             0.88369,             0.89831,             0.86152,             0.01239,           0.0058911,           0.0050673,           0.0051094,           0.0051094,           0.0051094
                 249,           0.0084527,            0.007931,            0.013758,             0.93628,             0.88147,             0.90227,             0.86703,            0.012348,           0.0059029,           0.0052344,           0.0050896,           0.0050896,           0.0050896
                 250,           0.0084038,           0.0075723,            0.013294,             0.94095,             0.88942,             0.90979,             0.87106,            0.012386,           0.0058377,           0.0051168,           0.0050698,           0.0050698,           0.0050698
                 251,           0.0082068,           0.0074667,            0.014034,              0.9406,             0.88571,             0.90584,             0.86965,            0.012424,           0.0059397,           0.0050029,             0.00505,             0.00505,             0.00505
                 252,           0.0084318,           0.0075192,            0.013444,             0.94958,              0.8658,             0.90092,             0.86375,            0.012375,           0.0059681,           0.0048444,           0.0050302,           0.0050302,           0.0050302
                 253,           0.0083395,           0.0078024,              0.0134,             0.94455,             0.87794,             0.90337,             0.86432,            0.012285,           0.0057876,           0.0049987,           0.0050104,           0.0050104,           0.0050104
                 254,            0.008464,           0.0077457,            0.013349,             0.94472,              0.8646,             0.89216,             0.85772,            0.012307,           0.0059136,           0.0053358,           0.0049906,           0.0049906,           0.0049906
                 255,             0.00839,           0.0075375,             0.01272,             0.94515,             0.85935,             0.88767,             0.85139,             0.01227,           0.0059728,           0.0054046,           0.0049708,           0.0049708,           0.0049708
                 256,           0.0085053,           0.0075367,             0.01342,             0.95024,             0.85731,             0.89402,             0.85943,            0.012115,           0.0057738,           0.0054447,            0.004951,            0.004951,            0.004951
                 257,           0.0082878,           0.0074742,            0.013127,             0.94834,             0.86728,             0.89491,             0.86171,            0.012042,           0.0057077,           0.0049681,           0.0049312,           0.0049312,           0.0049312
                 258,           0.0081198,           0.0074734,            0.014842,             0.92112,             0.87801,             0.89233,             0.85599,            0.012033,           0.0058935,           0.0053364,           0.0049114,           0.0049114,           0.0049114
                 259,           0.0084793,           0.0074027,            0.014325,             0.94723,             0.86135,             0.89968,             0.86511,            0.012049,           0.0058247,           0.0052943,           0.0048916,           0.0048916,           0.0048916
                 260,           0.0082592,           0.0074432,            0.013449,             0.91504,             0.87768,              0.8999,             0.86306,            0.012122,           0.0059097,           0.0051713,           0.0048718,           0.0048718,           0.0048718
                 261,           0.0082346,           0.0080745,            0.013328,             0.91624,             0.88583,             0.89843,             0.86331,            0.012114,           0.0058466,           0.0052693,            0.004852,            0.004852,            0.004852
                 262,           0.0082486,           0.0079128,            0.014323,             0.92777,             0.87944,             0.89921,             0.86156,            0.012102,           0.0057607,           0.0049877,           0.0048322,           0.0048322,           0.0048322
                 263,           0.0083005,           0.0074192,            0.014905,             0.93445,             0.86147,             0.89585,             0.86154,            0.012071,           0.0058103,            0.005159,           0.0048124,           0.0048124,           0.0048124
                 264,            0.007915,           0.0073453,            0.013581,             0.91369,             0.88291,             0.89821,             0.86171,             0.01208,            0.005777,           0.0050333,           0.0047926,           0.0047926,           0.0047926
                 265,           0.0082454,           0.0076766,            0.013166,             0.93983,             0.87401,             0.90532,             0.86856,            0.012131,           0.0057356,           0.0050944,           0.0047728,           0.0047728,           0.0047728
                 266,           0.0086058,           0.0076414,            0.014234,             0.94972,             0.87008,             0.90457,             0.86854,            0.012107,           0.0055975,           0.0049364,            0.004753,            0.004753,            0.004753
                 267,           0.0080506,           0.0071806,            0.012255,             0.94139,             0.87391,             0.90763,             0.87036,            0.012016,           0.0056827,           0.0047105,           0.0047332,           0.0047332,           0.0047332
                 268,           0.0083983,           0.0075362,            0.014948,              0.9104,             0.88237,             0.90124,             0.86459,            0.012052,           0.0059116,           0.0048689,           0.0047134,           0.0047134,           0.0047134
                 269,           0.0077555,             0.00724,            0.014197,             0.94017,             0.85906,             0.90452,             0.86861,            0.012008,           0.0057791,           0.0046949,           0.0046936,           0.0046936,           0.0046936
                 270,           0.0080447,           0.0074079,            0.013998,              0.9383,              0.8723,             0.90491,             0.86954,            0.011926,            0.005751,           0.0051822,           0.0046738,           0.0046738,           0.0046738
                 271,           0.0082208,           0.0074725,            0.013405,             0.94118,             0.86637,             0.90574,             0.87142,            0.011879,           0.0058303,           0.0051103,            0.004654,            0.004654,            0.004654
                 272,           0.0081043,           0.0075798,             0.01322,             0.94264,             0.86195,             0.90527,              0.8711,            0.011934,           0.0059009,           0.0051413,           0.0046342,           0.0046342,           0.0046342
                 273,           0.0080677,            0.007169,            0.012889,             0.93746,             0.87006,               0.904,              0.8707,            0.011991,           0.0059979,           0.0051124,           0.0046144,           0.0046144,           0.0046144
                 274,           0.0080246,           0.0074802,            0.015028,             0.94169,             0.86608,             0.89996,             0.86795,             0.01201,           0.0058702,           0.0054618,           0.0045946,           0.0045946,           0.0045946
                 275,           0.0079147,           0.0075293,            0.013168,             0.94669,             0.85987,             0.90148,             0.86963,            0.012101,           0.0058404,           0.0054138,           0.0045748,           0.0045748,           0.0045748
                 276,           0.0079383,           0.0073232,            0.013945,             0.94007,             0.86869,             0.90752,             0.87461,            0.012192,           0.0057395,           0.0051722,            0.004555,            0.004555,            0.004555
                 277,           0.0080933,           0.0073908,            0.013744,              0.9231,             0.88997,             0.90221,             0.86961,            0.012266,            0.005793,           0.0050317,           0.0045352,           0.0045352,           0.0045352
                 278,             0.00816,           0.0074851,             0.01354,             0.92794,             0.88801,             0.90996,             0.88045,            0.012267,           0.0056669,           0.0051536,           0.0045154,           0.0045154,           0.0045154
                 279,           0.0083228,            0.007477,            0.012423,             0.91653,             0.88934,             0.90809,             0.87523,            0.012232,           0.0056106,           0.0051703,           0.0044956,           0.0044956,           0.0044956
                 280,           0.0080156,           0.0075665,            0.015296,              0.9236,             0.88352,             0.90749,             0.87274,            0.012247,           0.0057216,           0.0052195,           0.0044758,           0.0044758,           0.0044758
